Time,t,t(hr),P,MC_100SCCM_D_Temperature_C,MC_100SCCM_D_Volumetric_Flow_CCM,MC_100SCCM_D_Mass_Flow_SCCM,MC_100SCCM_D_Mass_Flow_Setpoint_SCCM
2025-03-12T02:06:07.567,2025-03-12 02:06:07,1.505833333,14.88,27.09,99.5,100.03,100
2025-03-12T02:06:17.573,2025-03-12 02:06:17,1.508611111,14.88,27.09,99.16,99.72,100
2025-03-12T02:06:27.578,2025-03-12 02:06:27,1.511388889,14.88,27.09,99.23,99.79,100
2025-03-12T02:06:37.584,2025-03-12 02:06:37,1.514166667,14.9,27.1,99.17,99.83,100
2025-03-12T02:06:47.589,2025-03-12 02:06:47,1.516944444,14.89,27.1,99.37,99.97,100
2025-03-12T02:06:57.594,2025-03-12 02:06:57,1.519722222,14.89,27.11,99.63,100.22,100
2025-03-12T02:07:07.585,2025-03-12 02:07:07,1.5225,14.89,27.11,99.38,100.02,100
2025-03-12T02:07:17.607,2025-03-12 02:07:17,1.525277778,14.89,27.11,99.52,100.16,100
2025-03-12T02:07:27.613,2025-03-12 02:07:27,1.528055555,14.9,27.12,99.55,100.23,100
2025-03-12T02:07:37.616,2025-03-12 02:07:37,1.530833333,14.89,27.12,99.46,100.09,100
2025-03-12T02:07:47.614,2025-03-12 02:07:47,1.533611111,14.9,27.12,99.08,99.75,100
2025-03-12T02:07:57.627,2025-03-12 02:07:57,1.536388889,14.9,27.13,99.31,99.99,100
2025-03-12T02:08:07.617,2025-03-12 02:08:07,1.539166667,14.91,27.13,98.92,99.63,100
2025-03-12T02:08:17.625,2025-03-12 02:08:17,1.541944444,14.9,27.13,99.1,99.81,100
2025-03-12T02:08:27.627,2025-03-12 02:08:27,1.544722222,14.9,27.13,99.36,100.07,100
2025-03-12T02:08:37.617,2025-03-12 02:08:37,1.5475,14.91,27.14,99.02,99.73,100
2025-03-12T02:08:47.639,2025-03-12 02:08:47,1.550277778,14.92,27.14,99.22,100.01,100
2025-03-12T02:08:57.644,2025-03-12 02:08:57,1.553055556,14.92,27.15,99.16,99.95,100
2025-03-12T02:09:07.649,2025-03-12 02:09:07,1.555833333,14.92,27.15,99.11,99.9,100
2025-03-12T02:09:17.655,2025-03-12 02:09:17,1.558611111,14.9,27.16,99.31,100.01,100
2025-03-12T02:09:27.660,2025-03-12 02:09:27,1.561388889,14.9,27.16,99.37,100.03,100
2025-03-12T02:09:37.665,2025-03-12 02:09:37,1.564166667,14.88,27.16,99.81,100.35,100
2025-03-12T02:09:47.670,2025-03-12 02:09:47,1.566944444,14.87,27.17,99.48,99.97,100
2025-03-12T02:09:57.644,2025-03-12 02:09:57,1.569722222,14.88,27.17,99.59,100.12,100
2025-03-12T02:10:07.649,2025-03-12 02:10:07,1.5725,14.88,27.18,99.17,99.71,100
2025-03-12T02:10:17.655,2025-03-12 02:10:17,1.575277778,14.89,27.18,99.15,99.72,100
2025-03-12T02:10:27.676,2025-03-12 02:10:27,1.578055556,14.91,27.18,98.89,99.6,100
2025-03-12T02:10:37.666,2025-03-12 02:10:37,1.580833333,14.89,27.19,99.2,99.77,100
2025-03-12T02:10:47.687,2025-03-12 02:10:47,1.583611111,14.89,27.19,99.32,99.91,100
2025-03-12T02:10:57.693,2025-03-12 02:10:57,1.586388889,14.9,27.2,99.11,99.79,100
2025-03-12T02:11:07.698,2025-03-12 02:11:07,1.589166667,14.89,27.21,99.56,100.16,100
2025-03-12T02:11:17.703,2025-03-12 02:11:17,1.591944444,14.9,27.21,99.18,99.81,100
2025-03-12T02:11:27.709,2025-03-12 02:11:27,1.594722222,14.9,27.22,99.21,99.89,100
2025-03-12T02:11:37.715,2025-03-12 02:11:37,1.5975,14.9,27.23,99.5,100.14,100
2025-03-12T02:11:47.704,2025-03-12 02:11:47,1.600277778,14.9,27.23,99.2,99.88,100
2025-03-12T02:11:57.709,2025-03-12 02:11:57,1.603055556,14.91,27.24,99.36,100.05,100
2025-03-12T02:12:07.715,2025-03-12 02:12:07,1.605833333,14.91,27.25,99.48,100.15,100
2025-03-12T02:12:17.720,2025-03-12 02:12:17,1.608611111,14.91,27.25,99.8,100.53,100
2025-03-12T02:12:27.726,2025-03-12 02:12:27,1.611388889,14.93,27.26,99.37,100.22,100
2025-03-12T02:12:37.732,2025-03-12 02:12:37,1.614166667,14.92,27.26,99.31,100.07,100
2025-03-12T02:12:47.738,2025-03-12 02:12:47,1.616944444,14.91,27.27,99.46,100.13,100
2025-03-12T02:12:57.741,2025-03-12 02:12:57,1.619722222,14.91,27.27,99.48,100.18,100
2025-03-12T02:13:07.736,2025-03-12 02:13:07,1.6225,14.94,27.28,98.76,99.63,100
2025-03-12T02:13:17.723,2025-03-12 02:13:17,1.625277778,14.94,27.28,98.98,99.85,100
2025-03-12T02:13:27.725,2025-03-12 02:13:27,1.628055556,14.94,27.28,99.58,100.49,100
2025-03-12T02:13:37.731,2025-03-12 02:13:37,1.630833333,14.94,27.29,99.31,100.16,100
2025-03-12T02:13:47.736,2025-03-12 02:13:47,1.633611111,14.9,27.29,99.24,99.83,100
2025-03-12T02:13:57.744,2025-03-12 02:13:57,1.636388889,14.9,27.29,99.51,100.14,100
2025-03-12T02:14:07.732,2025-03-12 02:14:07,1.639166667,14.9,27.29,99.15,99.76,100
2025-03-12T02:14:17.737,2025-03-12 02:14:17,1.641944444,14.9,27.29,98.97,99.59,100
2025-03-12T02:14:27.727,2025-03-12 02:14:27,1.644722222,14.91,27.29,99.34,100.03,100
2025-03-12T02:14:37.733,2025-03-12 02:14:37,1.6475,14.91,27.29,99.46,100.12,100
2025-03-12T02:14:47.722,2025-03-12 02:14:47,1.650277778,14.9,27.29,99.5,100.16,100
2025-03-12T02:14:57.711,2025-03-12 02:14:57,1.653055556,14.91,27.3,99.22,99.88,100
2025-03-12T02:15:07.701,2025-03-12 02:15:07,1.655833333,14.9,27.3,99.4,100.06,100
2025-03-12T02:15:17.706,2025-03-12 02:15:17,1.658611111,14.91,27.3,98.92,99.58,100
2025-03-12T02:15:27.712,2025-03-12 02:15:27,1.661388889,14.91,27.3,99.33,99.99,100
2025-03-12T02:15:37.735,2025-03-12 02:15:37,1.664166667,14.91,27.3,98.94,99.63,100
2025-03-12T02:15:47.725,2025-03-12 02:15:47,1.666944445,14.9,27.3,99.44,100.1,100
2025-03-12T02:15:57.728,2025-03-12 02:15:57,1.669722222,14.91,27.3,99.37,100.07,100
2025-03-12T02:16:07.749,2025-03-12 02:16:07,1.6725,14.91,27.3,99.24,99.93,100
2025-03-12T02:16:17.722,2025-03-12 02:16:17,1.675277778,14.91,27.3,99.25,99.95,100
2025-03-12T02:16:27.728,2025-03-12 02:16:27,1.678055556,14.91,27.3,98.87,99.56,100
2025-03-12T02:16:37.750,2025-03-12 02:16:37,1.680833333,14.91,27.3,99.49,100.18,100
2025-03-12T02:16:47.724,2025-03-12 02:16:47,1.683611111,14.91,27.31,99.01,99.71,100
2025-03-12T02:16:57.745,2025-03-12 02:16:57,1.686388889,14.91,27.31,99.08,99.78,100
2025-03-12T02:17:07.734,2025-03-12 02:17:07,1.689166667,14.91,27.31,99.2,99.9,100
2025-03-12T02:17:17.740,2025-03-12 02:17:17,1.691944444,14.91,27.31,99.39,100.09,100
2025-03-12T02:17:27.729,2025-03-12 02:17:27,1.694722222,14.91,27.31,99.43,100.13,100
2025-03-12T02:17:37.735,2025-03-12 02:17:37,1.6975,14.92,27.31,99.42,100.14,100
2025-03-12T02:17:47.724,2025-03-12 02:17:47,1.700277778,14.92,27.31,98.96,99.71,100
2025-03-12T02:17:57.729,2025-03-12 02:17:57,1.703055556,14.92,27.31,99.27,100,100
2025-03-12T02:18:07.735,2025-03-12 02:18:07,1.705833333,14.92,27.31,99.1,99.84,100
2025-03-12T02:18:17.741,2025-03-12 02:18:17,1.708611111,14.92,27.32,99.4,100.14,100
2025-03-12T02:18:27.762,2025-03-12 02:18:27,1.711388889,14.92,27.32,99.23,100.01,100
2025-03-12T02:18:37.768,2025-03-12 02:18:37,1.714166667,14.92,27.32,99.18,99.93,100
2025-03-12T02:18:47.774,2025-03-12 02:18:47,1.716944445,14.92,27.32,99.75,100.49,100
2025-03-12T02:18:57.795,2025-03-12 02:18:57,1.719722222,14.92,27.32,99.27,100.04,100
2025-03-12T02:19:07.785,2025-03-12 02:19:07,1.7225,14.92,27.32,99.02,99.75,100
2025-03-12T02:19:17.790,2025-03-12 02:19:17,1.725277778,14.92,27.33,99.49,100.23,100
2025-03-12T02:19:27.795,2025-03-12 02:19:27,1.728055556,14.92,27.33,99.7,100.48,100
2025-03-12T02:19:37.817,2025-03-12 02:19:37,1.730833333,14.92,27.33,99.79,100.55,100
2025-03-12T02:19:47.808,2025-03-12 02:19:47,1.733611111,14.92,27.33,99.39,100.12,100
2025-03-12T02:19:57.812,2025-03-12 02:19:57,1.736388889,14.92,27.33,98.88,99.61,100
2025-03-12T02:20:07.817,2025-03-12 02:20:07,1.739166667,14.92,27.33,99.28,100.06,100
2025-03-12T02:20:17.823,2025-03-12 02:20:17,1.741944444,14.92,27.33,99.54,100.28,100
2025-03-12T02:20:27.830,2025-03-12 02:20:27,1.744722222,14.92,27.33,98.84,99.59,100
2025-03-12T02:20:37.834,2025-03-12 02:20:37,1.7475,14.92,27.33,99.21,100,100
2025-03-12T02:20:47.823,2025-03-12 02:20:47,1.750277778,14.92,27.33,99.65,100.43,100
2025-03-12T02:20:57.828,2025-03-12 02:20:57,1.753055556,14.92,27.33,99.22,100,100
2025-03-12T02:21:07.834,2025-03-12 02:21:07,1.755833333,14.92,27.33,99.15,99.9,100
2025-03-12T02:21:17.824,2025-03-12 02:21:17,1.758611111,14.93,27.33,99.19,99.97,100
2025-03-12T02:21:27.845,2025-03-12 02:21:27,1.761388889,14.92,27.33,99.47,100.25,100
2025-03-12T02:21:37.834,2025-03-12 02:21:37,1.764166667,14.92,27.33,99.15,99.92,100
2025-03-12T02:21:47.840,2025-03-12 02:21:47,1.766944445,14.92,27.33,99.32,100.1,100
2025-03-12T02:21:57.830,2025-03-12 02:21:57,1.769722222,14.92,27.33,99.5,100.28,100
2025-03-12T02:22:07.835,2025-03-12 02:22:07,1.7725,14.92,27.33,98.97,99.75,100
2025-03-12T02:22:17.824,2025-03-12 02:22:17,1.775277778,14.93,27.33,99.35,100.12,100
2025-03-12T02:22:27.830,2025-03-12 02:22:27,1.778055556,14.93,27.33,99.29,100.07,100
2025-03-12T02:22:37.835,2025-03-12 02:22:37,1.780833333,14.92,27.33,99.09,99.87,100
2025-03-12T02:22:47.840,2025-03-12 02:22:47,1.783611111,14.93,27.33,99.2,99.97,100
2025-03-12T02:22:57.846,2025-03-12 02:22:57,1.786388889,14.93,27.33,99.3,100.07,100
2025-03-12T02:23:07.851,2025-03-12 02:23:07,1.789166667,14.93,27.33,99.26,100.06,100
2025-03-12T02:23:17.842,2025-03-12 02:23:17,1.791944444,14.92,27.33,99.59,100.37,100
2025-03-12T02:23:27.846,2025-03-12 02:23:27,1.794722222,14.93,27.32,98.95,99.73,100
2025-03-12T02:23:37.867,2025-03-12 02:23:37,1.7975,14.93,27.32,99.11,99.93,100
2025-03-12T02:23:47.873,2025-03-12 02:23:47,1.800277778,14.93,27.32,99.35,100.15,100
2025-03-12T02:23:57.863,2025-03-12 02:23:57,1.803055556,14.94,27.32,99.16,100.02,100
2025-03-12T02:24:07.868,2025-03-12 02:24:07,1.805833333,14.93,27.32,99.2,100.04,100
2025-03-12T02:24:17.874,2025-03-12 02:24:17,1.808611111,14.93,27.32,99.28,100.1,100
2025-03-12T02:24:27.879,2025-03-12 02:24:27,1.811388889,14.94,27.32,99.2,100.07,100
2025-03-12T02:24:37.869,2025-03-12 02:24:37,1.814166667,14.94,27.31,98.79,99.65,100
2025-03-12T02:24:47.890,2025-03-12 02:24:47,1.816944444,14.93,27.31,99.51,100.35,100
2025-03-12T02:24:57.880,2025-03-12 02:24:57,1.819722222,14.93,27.31,99.07,99.91,100
2025-03-12T02:25:07.885,2025-03-12 02:25:07,1.8225,14.93,27.31,99.49,100.31,100
2025-03-12T02:25:17.874,2025-03-12 02:25:17,1.825277778,14.93,27.31,99.02,99.82,100
2025-03-12T02:25:27.880,2025-03-12 02:25:27,1.828055556,14.93,27.3,99.18,99.98,100
2025-03-12T02:25:37.885,2025-03-12 02:25:37,1.830833333,14.93,27.3,99.13,99.95,100
2025-03-12T02:25:47.875,2025-03-12 02:25:47,1.833611111,14.93,27.3,98.99,99.83,100
2025-03-12T02:25:57.883,2025-03-12 02:25:57,1.836388889,14.93,27.3,99.37,100.22,100
2025-03-12T02:26:07.870,2025-03-12 02:26:07,1.839166667,14.93,27.3,99.38,100.2,100
2025-03-12T02:26:17.907,2025-03-12 02:26:17,1.841944444,14.93,27.3,98.83,99.67,100
2025-03-12T02:26:27.881,2025-03-12 02:26:27,1.844722222,14.93,27.3,99.08,99.91,100
2025-03-12T02:26:37.870,2025-03-12 02:26:37,1.8475,14.93,27.29,99.43,100.26,100
2025-03-12T02:26:47.908,2025-03-12 02:26:47,1.850277778,14.93,27.29,99.03,99.86,100
2025-03-12T02:26:57.865,2025-03-12 02:26:57,1.853055555,14.93,27.29,99.51,100.34,100
2025-03-12T02:27:07.871,2025-03-12 02:27:07,1.855833333,14.94,27.29,99.1,99.96,100
2025-03-12T02:27:17.876,2025-03-12 02:27:17,1.858611111,14.94,27.29,99.29,100.15,100
2025-03-12T02:27:27.881,2025-03-12 02:27:27,1.861388889,14.93,27.28,98.97,99.81,100
2025-03-12T02:27:37.871,2025-03-12 02:27:37,1.864166667,14.94,27.28,99.15,100,100
2025-03-12T02:27:47.882,2025-03-12 02:27:47,1.866944444,14.94,27.28,99.27,100.16,100
2025-03-12T02:27:57.914,2025-03-12 02:27:57,1.869722222,14.94,27.28,98.87,99.78,100
2025-03-12T02:28:07.873,2025-03-12 02:28:07,1.8725,14.94,27.28,99.13,100.04,100
2025-03-12T02:28:17.877,2025-03-12 02:28:17,1.875277778,14.95,27.28,99.18,100.1,100
2025-03-12T02:28:27.866,2025-03-12 02:28:27,1.878055556,14.95,27.28,99.16,100.11,100
2025-03-12T02:28:37.888,2025-03-12 02:28:37,1.880833333,14.94,27.28,98.77,99.64,100
2025-03-12T02:28:47.877,2025-03-12 02:28:47,1.883611111,14.95,27.28,99.1,100.05,100
2025-03-12T02:28:57.882,2025-03-12 02:28:57,1.886388889,14.95,27.27,99.3,100.26,100
2025-03-12T02:29:07.888,2025-03-12 02:29:07,1.889166667,14.95,27.27,98.93,99.88,100
2025-03-12T02:29:17.893,2025-03-12 02:29:17,1.891944444,14.95,27.27,99.32,100.28,100
2025-03-12T02:29:27.900,2025-03-12 02:29:27,1.894722222,14.95,27.27,99.29,100.28,100
2025-03-12T02:29:37.906,2025-03-12 02:29:37,1.8975,14.95,27.27,99.21,100.19,100
2025-03-12T02:29:47.925,2025-03-12 02:29:47,1.900277778,14.97,27.27,98.77,99.85,100
2025-03-12T02:29:57.899,2025-03-12 02:29:57,1.903055555,14.95,27.27,99.17,100.15,100
2025-03-12T02:30:07.904,2025-03-12 02:30:07,1.905833333,14.96,27.27,99.16,100.19,100
2025-03-12T02:30:17.910,2025-03-12 02:30:17,1.908611111,14.95,27.27,99.16,100.12,100
2025-03-12T02:30:27.899,2025-03-12 02:30:27,1.911388889,14.96,27.26,99.21,100.21,100
2025-03-12T02:30:37.905,2025-03-12 02:30:37,1.914166667,14.96,27.26,98.88,99.93,100
2025-03-12T02:30:47.911,2025-03-12 02:30:47,1.916944444,14.97,27.26,98.77,99.86,100
2025-03-12T02:30:57.917,2025-03-12 02:30:57,1.919722222,14.97,27.26,98.86,99.95,100
2025-03-12T02:31:07.906,2025-03-12 02:31:07,1.9225,14.97,27.25,99.06,100.19,100
2025-03-12T02:31:17.880,2025-03-12 02:31:17,1.925277778,14.97,27.25,99.08,100.19,100
2025-03-12T02:31:27.885,2025-03-12 02:31:27,1.928055556,14.97,27.25,98.75,99.88,100
2025-03-12T02:31:37.890,2025-03-12 02:31:37,1.930833333,14.97,27.25,99.07,100.16,100
2025-03-12T02:31:47.880,2025-03-12 02:31:47,1.933611111,14.97,27.24,98.92,100.02,100
2025-03-12T02:31:57.869,2025-03-12 02:31:57,1.936388889,14.97,27.24,99.07,100.17,100
2025-03-12T02:32:07.875,2025-03-12 02:32:07,1.939166667,14.97,27.24,98.94,100.03,100
2025-03-12T02:32:17.896,2025-03-12 02:32:17,1.941944444,14.97,27.24,99.04,100.15,100
2025-03-12T02:32:27.886,2025-03-12 02:32:27,1.944722222,14.97,27.23,98.82,99.96,100
2025-03-12T02:32:37.875,2025-03-12 02:32:37,1.9475,14.97,27.23,98.84,99.93,100
2025-03-12T02:32:47.880,2025-03-12 02:32:47,1.950277778,14.97,27.23,99.05,100.15,100
2025-03-12T02:32:57.870,2025-03-12 02:32:57,1.953055556,14.97,27.23,98.96,100.07,100
2025-03-12T02:33:07.895,2025-03-12 02:33:07,1.955833333,14.97,27.23,99.07,100.2,100
2025-03-12T02:33:17.881,2025-03-12 02:33:17,1.958611111,14.97,27.23,98.97,100.11,100
2025-03-12T02:33:27.886,2025-03-12 02:33:27,1.961388889,14.98,27.23,98.79,99.97,100
2025-03-12T02:33:37.907,2025-03-12 02:33:37,1.964166667,14.98,27.22,98.98,100.16,100
2025-03-12T02:33:47.913,2025-03-12 02:33:47,1.966944444,14.98,27.22,98.73,99.91,100
2025-03-12T02:33:57.918,2025-03-12 02:33:57,1.969722222,14.99,27.22,98.75,99.99,100
2025-03-12T02:34:07.908,2025-03-12 02:34:07,1.9725,14.98,27.22,99,100.19,100
2025-03-12T02:34:17.913,2025-03-12 02:34:17,1.975277778,14.98,27.22,98.83,100.01,100
2025-03-12T02:34:27.919,2025-03-12 02:34:27,1.978055556,14.99,27.21,98.82,100.05,100
2025-03-12T02:34:37.908,2025-03-12 02:34:37,1.980833333,15.06,27.21,98.34,100.06,100
2025-03-12T02:34:47.915,2025-03-12 02:34:47,1.983611111,15.08,27.21,98.2,100,100
2025-03-12T02:34:57.903,2025-03-12 02:34:57,1.986388889,15.08,27.21,98.19,99.99,100
2025-03-12T02:35:07.908,2025-03-12 02:35:07,1.989166667,15.08,27.2,98.07,99.94,100
2025-03-12T02:35:17.914,2025-03-12 02:35:17,1.991944444,15.02,27.2,98.7,100.14,100
2025-03-12T02:35:27.919,2025-03-12 02:35:27,1.994722222,15.02,27.19,98.6,100.04,100
2025-03-12T02:35:37.909,2025-03-12 02:35:37,1.9975,15.05,27.19,98.45,100.09,100
2025-03-12T02:35:47.914,2025-03-12 02:35:47,2.000277778,15.09,27.19,97.93,99.81,100
2025-03-12T02:35:57.904,2025-03-12 02:35:57,2.003055556,15.08,27.19,98.29,100.13,100
2025-03-12T02:36:07.894,2025-03-12 02:36:07,2.005833333,15.08,27.19,98.22,100.03,100
2025-03-12T02:36:17.883,2025-03-12 02:36:17,2.008611111,15.09,27.18,98.12,100.04,100
2025-03-12T02:36:27.888,2025-03-12 02:36:27,2.011388889,15.09,27.18,98.28,100.17,100
2025-03-12T02:36:37.878,2025-03-12 02:36:37,2.014166667,15.08,27.18,98.15,100.04,100
2025-03-12T02:36:47.884,2025-03-12 02:36:47,2.016944444,15.1,27.18,98.16,100.13,100
2025-03-12T02:36:57.873,2025-03-12 02:36:57,2.019722222,15.11,27.18,98.05,100.06,100
2025-03-12T02:37:07.879,2025-03-12 02:37:07,2.0225,15.11,27.18,97.86,99.89,100
2025-03-12T02:37:17.884,2025-03-12 02:37:17,2.025277778,15.08,27.17,98,99.85,100
2025-03-12T02:37:27.874,2025-03-12 02:37:27,2.028055556,15.1,27.17,97.97,99.98,100
2025-03-12T02:37:37.879,2025-03-12 02:37:37,2.030833333,15.12,27.17,97.88,99.96,100
2025-03-12T02:37:47.885,2025-03-12 02:37:47,2.033611111,15.13,27.17,97.74,99.95,100
2025-03-12T02:37:57.874,2025-03-12 02:37:57,2.036388889,15.11,27.17,97.83,99.87,100
2025-03-12T02:38:07.880,2025-03-12 02:38:07,2.039166667,15.11,27.16,97.94,100,100
2025-03-12T02:38:17.885,2025-03-12 02:38:17,2.041944445,15.11,27.16,97.71,99.76,100
2025-03-12T02:38:27.890,2025-03-12 02:38:27,2.044722222,15.12,27.15,98.2,100.3,100
2025-03-12T02:38:37.896,2025-03-12 02:38:37,2.0475,15.11,27.15,97.92,99.98,100
2025-03-12T02:38:47.902,2025-03-12 02:38:47,2.050277778,15.12,27.15,97.93,100.01,100
2025-03-12T02:38:57.907,2025-03-12 02:38:57,2.053055556,15.12,27.14,97.87,99.97,100
2025-03-12T02:39:07.915,2025-03-12 02:39:07,2.055833333,15.12,27.14,97.84,99.97,100
2025-03-12T02:39:17.922,2025-03-12 02:39:17,2.058611111,15.16,27.14,97.61,100,100
2025-03-12T02:39:27.924,2025-03-12 02:39:27,2.061388889,15.17,27.14,97.55,99.95,100
2025-03-12T02:39:37.929,2025-03-12 02:39:37,2.064166667,15.17,27.13,97.45,99.9,100
2025-03-12T02:39:47.935,2025-03-12 02:39:47,2.066944444,15.16,27.13,97.78,100.18,100
2025-03-12T02:39:57.940,2025-03-12 02:39:57,2.069722222,15.15,27.13,97.44,99.74,100
2025-03-12T02:40:07.949,2025-03-12 02:40:07,2.0725,15.16,27.13,97.67,100.06,100
2025-03-12T02:40:17.951,2025-03-12 02:40:17,2.075277778,15.17,27.13,97.44,99.87,100
2025-03-12T02:40:27.941,2025-03-12 02:40:27,2.078055556,15.15,27.13,97.65,99.96,100
2025-03-12T02:40:37.930,2025-03-12 02:40:37,2.080833333,15.16,27.12,97.75,100.11,100
2025-03-12T02:40:47.920,2025-03-12 02:40:47,2.083611111,15.17,27.12,97.59,100,100
2025-03-12T02:40:57.942,2025-03-12 02:40:57,2.086388889,15.15,27.12,97.66,99.96,100
2025-03-12T02:41:07.931,2025-03-12 02:41:07,2.089166667,15.17,27.12,97.58,100.02,100
2025-03-12T02:41:17.936,2025-03-12 02:41:17,2.091944445,15.17,27.12,97.64,100.08,100
2025-03-12T02:41:27.942,2025-03-12 02:41:27,2.094722222,15.18,27.12,97.41,99.88,100
2025-03-12T02:41:37.954,2025-03-12 02:41:37,2.0975,15.17,27.12,97.5,99.98,100
2025-03-12T02:41:47.937,2025-03-12 02:41:47,2.100277778,15.18,27.12,97.45,99.92,100
2025-03-12T02:41:57.943,2025-03-12 02:41:57,2.103055556,15.17,27.11,97.34,99.81,100
2025-03-12T02:42:07.964,2025-03-12 02:42:07,2.105833333,15.18,27.11,97.47,99.94,100
2025-03-12T02:42:17.970,2025-03-12 02:42:17,2.108611111,15.18,27.11,97.41,99.94,100
2025-03-12T02:42:27.975,2025-03-12 02:42:27,2.111388889,15.18,27.11,97.56,100.08,100
2025-03-12T02:42:37.981,2025-03-12 02:42:37,2.114166667,15.19,27.11,97.4,100,100
2025-03-12T02:42:47.971,2025-03-12 02:42:47,2.116944444,15.19,27.11,97.46,100.06,100
2025-03-12T02:42:57.976,2025-03-12 02:42:57,2.119722222,15.2,27.11,97.48,100.1,100
2025-03-12T02:43:07.982,2025-03-12 02:43:07,2.1225,15.19,27.11,97.07,99.63,100
2025-03-12T02:43:17.987,2025-03-12 02:43:17,2.125277778,15.19,27.11,97.37,99.97,100
2025-03-12T02:43:27.993,2025-03-12 02:43:27,2.128055556,15.2,27.1,97.38,100.01,100
2025-03-12T02:43:38.000,2025-03-12 02:43:38,2.131111111,15.19,27.1,97.49,100.1,100
2025-03-12T02:43:48.005,2025-03-12 02:43:48,2.133888889,15.19,27.1,97.41,100.01,100
2025-03-12T02:43:58.010,2025-03-12 02:43:58,2.136666667,15.19,27.1,97.54,100.14,100
2025-03-12T02:44:08.015,2025-03-12 02:44:08,2.139444444,15.19,27.1,97.34,99.94,100
2025-03-12T02:44:18.005,2025-03-12 02:44:18,2.142222222,15.19,27.09,97.43,100.04,100
2025-03-12T02:44:28.010,2025-03-12 02:44:28,2.145,15.19,27.09,97.51,100.12,100
2025-03-12T02:44:38.016,2025-03-12 02:44:38,2.147777778,15.19,27.09,97.36,99.96,100
2025-03-12T02:44:48.021,2025-03-12 02:44:48,2.150555556,15.19,27.09,97.26,99.86,100
2025-03-12T02:44:58.027,2025-03-12 02:44:58,2.153333333,15.21,27.09,97.25,99.99,100
2025-03-12T02:45:08.016,2025-03-12 02:45:08,2.156111111,15.21,27.09,97.29,100.03,100
2025-03-12T02:45:18.022,2025-03-12 02:45:18,2.158888889,15.21,27.08,97.28,99.96,100
2025-03-12T02:45:28.012,2025-03-12 02:45:28,2.161666667,15.21,27.08,97.3,100.05,100
2025-03-12T02:45:38.017,2025-03-12 02:45:38,2.164444445,15.21,27.08,97.36,100.08,100
2025-03-12T02:45:48.022,2025-03-12 02:45:48,2.167222222,15.21,27.07,97.26,99.98,100
2025-03-12T02:45:58.028,2025-03-12 02:45:58,2.17,15.22,27.07,97.24,100.01,100
2025-03-12T02:46:08.033,2025-03-12 02:46:08,2.172777778,15.21,27.07,97.38,100.08,100
2025-03-12T02:46:18.039,2025-03-12 02:46:18,2.175555556,15.21,27.06,97.11,99.86,100
2025-03-12T02:46:28.044,2025-03-12 02:46:28,2.178333333,15.2,27.06,97.45,100.11,100
2025-03-12T02:46:38.049,2025-03-12 02:46:38,2.181111111,15.2,27.06,97.55,100.22,100
2025-03-12T02:46:48.055,2025-03-12 02:46:48,2.183888889,15.21,27.05,97.26,100,100
2025-03-12T02:46:58.060,2025-03-12 02:46:58,2.186666667,15.17,27.05,97.57,100.03,100
2025-03-12T02:47:08.050,2025-03-12 02:47:08,2.189444444,15.21,27.04,97.38,100.11,100
2025-03-12T02:47:18.056,2025-03-12 02:47:18,2.192222222,15.17,27.04,97.34,99.79,100
2025-03-12T02:47:28.045,2025-03-12 02:47:28,2.195,15.21,27.04,97.17,99.89,100
2025-03-12T02:47:38.066,2025-03-12 02:47:38,2.197777778,15.18,27.03,97.54,100.04,100
2025-03-12T02:47:48.056,2025-03-12 02:47:48,2.200555556,15.2,27.03,97.14,99.8,100
2025-03-12T02:47:58.061,2025-03-12 02:47:58,2.203333333,15.2,27.03,97.31,100.01,100
2025-03-12T02:48:08.067,2025-03-12 02:48:08,2.206111111,15.21,27.02,97.18,99.88,100
2025-03-12T02:48:18.056,2025-03-12 02:48:18,2.208888889,15.22,27.02,97.03,99.79,100
2025-03-12T02:48:28.062,2025-03-12 02:48:28,2.211666667,15.21,27.02,97.32,100.05,100
2025-03-12T02:48:38.067,2025-03-12 02:48:38,2.214444445,15.2,27.02,97.14,99.85,100
2025-03-12T02:48:48.073,2025-03-12 02:48:48,2.217222222,15.23,27.01,97.3,100.16,100
2025-03-12T02:48:58.078,2025-03-12 02:48:58,2.22,15.24,27.01,97.04,99.95,100
2025-03-12T02:49:08.083,2025-03-12 02:49:08,2.222777778,15.22,27.01,97.08,99.9,100
2025-03-12T02:49:18.089,2025-03-12 02:49:18,2.225555556,15.22,27.01,96.99,99.8,100
2025-03-12T02:49:28.095,2025-03-12 02:49:28,2.228333333,15.23,27.01,97.1,99.99,100
2025-03-12T02:49:38.132,2025-03-12 02:49:38,2.231111111,15.21,27,97.09,99.84,100
2025-03-12T02:49:48.122,2025-03-12 02:49:48,2.233888889,15.25,27,96.88,99.87,100
2025-03-12T02:49:58.112,2025-03-12 02:49:58,2.236666667,15.23,27,97.01,99.9,100
2025-03-12T02:50:08.117,2025-03-12 02:50:08,2.239444444,15.23,27,97.2,100.1,100
2025-03-12T02:50:18.123,2025-03-12 02:50:18,2.242222222,15.2,27,97.43,100.11,100
2025-03-12T02:50:28.129,2025-03-12 02:50:28,2.245,15.21,27,97.32,100.03,100
2025-03-12T02:50:38.134,2025-03-12 02:50:38,2.247777778,15.21,26.99,97.21,99.93,100
