Time,t,t(hr),P,MC_100SCCM_D_Temperature_C,MC_100SCCM_D_Volumetric_Flow_CCM,MC_100SCCM_D_Mass_Flow_SCCM,MC_100SCCM_D_Mass_Flow_Setpoint_SCCM
2025-03-13T03:01:29.124,2025-03-13 03:01:29,14.77833333,15.03,26.79,98.24,99.85,100
2025-03-13T03:01:39.125,2025-03-13 03:01:39,14.78111111,15.03,26.79,98.32,99.93,100
2025-03-13T03:01:49.146,2025-03-13 03:01:49,14.78388889,15.03,26.79,98.61,100.22,100
2025-03-13T03:01:59.136,2025-03-13 03:01:59,14.78666667,15.03,26.79,98.3,99.93,100
2025-03-13T03:02:09.141,2025-03-13 03:02:09,14.78944444,15.03,26.79,98.35,99.96,100
2025-03-13T03:02:19.163,2025-03-13 03:02:19,14.79222222,15.03,26.79,98.45,100.06,100
2025-03-13T03:02:29.168,2025-03-13 03:02:29,14.795,15.03,26.79,98.49,100.1,100
2025-03-13T03:02:39.173,2025-03-13 03:02:39,14.79777778,15.03,26.79,98.34,99.96,100
2025-03-13T03:02:49.179,2025-03-13 03:02:49,14.80055556,15.03,26.79,98.4,100.01,100
2025-03-13T03:02:59.184,2025-03-13 03:02:59,14.80333333,15.03,26.79,98.4,100.01,100
2025-03-13T03:03:09.190,2025-03-13 03:03:09,14.80611111,15.03,26.79,98.54,100.17,100
2025-03-13T03:03:19.211,2025-03-13 03:03:19,14.80888889,15.03,26.79,98.39,100.01,100
2025-03-13T03:03:29.217,2025-03-13 03:03:29,14.81166667,15.03,26.79,98.45,100.07,100
2025-03-13T03:03:39.238,2025-03-13 03:03:39,14.81444444,15.03,26.79,98.24,99.89,100
2025-03-13T03:03:49.228,2025-03-13 03:03:49,14.81722222,15.03,26.79,98.21,99.83,100
2025-03-13T03:03:59.249,2025-03-13 03:03:59,14.82,15.03,26.79,98.32,99.96,100
2025-03-13T03:04:09.255,2025-03-13 03:04:09,14.82277778,15.03,26.79,98.22,99.86,100
2025-03-13T03:04:19.261,2025-03-13 03:04:19,14.82555556,15.03,26.79,98.33,99.97,100
2025-03-13T03:04:29.266,2025-03-13 03:04:29,14.82833333,15.03,26.79,98.44,100.07,100
2025-03-13T03:04:39.288,2025-03-13 03:04:39,14.83111111,15.03,26.79,98.09,99.73,100
2025-03-13T03:04:49.297,2025-03-13 03:04:49,14.83388889,15.03,26.79,98.29,99.92,100
2025-03-13T03:04:59.298,2025-03-13 03:04:59,14.83666667,15.03,26.79,98.42,100.06,100
2025-03-13T03:05:09.304,2025-03-13 03:05:09,14.83944444,15.03,26.79,98.48,100.11,100
2025-03-13T03:05:19.326,2025-03-13 03:05:19,14.84222222,15.03,26.79,98.59,100.21,100
2025-03-13T03:05:29.332,2025-03-13 03:05:29,14.845,15.03,26.79,98.41,100.07,100
2025-03-13T03:05:39.337,2025-03-13 03:05:39,14.84777778,15.03,26.79,98.1,99.7,100
2025-03-13T03:05:49.342,2025-03-13 03:05:49,14.85055556,15.03,26.79,98.43,100.08,100
2025-03-13T03:05:59.348,2025-03-13 03:05:59,14.85333333,15.03,26.79,98.42,100.05,100
2025-03-13T03:06:09.369,2025-03-13 03:06:09,14.85611111,15.03,26.79,98.37,100,100
2025-03-13T03:06:19.374,2025-03-13 03:06:19,14.85888889,15.03,26.79,98.58,100.2,100
2025-03-13T03:06:29.380,2025-03-13 03:06:29,14.86166667,15.03,26.79,98.32,99.94,100
2025-03-13T03:06:39.386,2025-03-13 03:06:39,14.86444444,15.03,26.79,98.44,100.07,100
2025-03-13T03:06:49.391,2025-03-13 03:06:49,14.86722222,15.03,26.79,98.27,99.9,100
2025-03-13T03:06:59.397,2025-03-13 03:06:59,14.87,15.03,26.79,98.39,100.03,100
2025-03-13T03:07:09.402,2025-03-13 03:07:09,14.87277778,15.03,26.79,98.38,100.03,100
2025-03-13T03:07:19.408,2025-03-13 03:07:19,14.87555556,15.03,26.79,98.3,99.95,100
2025-03-13T03:07:29.414,2025-03-13 03:07:29,14.87833333,15.03,26.79,98.35,99.96,100
2025-03-13T03:07:39.419,2025-03-13 03:07:39,14.88111111,15.03,26.79,98.37,100,100
2025-03-13T03:07:49.425,2025-03-13 03:07:49,14.88388889,15.03,26.79,98.33,99.94,100
2025-03-13T03:07:59.430,2025-03-13 03:07:59,14.88666667,15.03,26.79,98.38,100.03,100
2025-03-13T03:08:09.436,2025-03-13 03:08:09,14.88944444,15.03,26.79,98.23,99.88,100
2025-03-13T03:08:19.442,2025-03-13 03:08:19,14.89222222,15.03,26.79,98.31,99.95,100
2025-03-13T03:08:29.447,2025-03-13 03:08:29,14.895,15.03,26.79,98.3,99.94,100
2025-03-13T03:08:39.456,2025-03-13 03:08:39,14.89777778,15.03,26.79,98.24,99.89,100
2025-03-13T03:08:49.458,2025-03-13 03:08:49,14.90055556,15.03,26.79,98.38,100.01,100
2025-03-13T03:08:59.483,2025-03-13 03:08:59,14.90333333,15.03,26.79,98.46,100.09,100
2025-03-13T03:09:09.485,2025-03-13 03:09:09,14.90611111,15.03,26.79,98.46,100.1,100
2025-03-13T03:09:19.491,2025-03-13 03:09:19,14.90888889,15.03,26.79,98.23,99.84,100
2025-03-13T03:09:29.497,2025-03-13 03:09:29,14.91166667,15.03,26.79,98.39,100.05,100
2025-03-13T03:09:39.503,2025-03-13 03:09:39,14.91444444,15.03,26.79,98.58,100.2,100
2025-03-13T03:09:49.508,2025-03-13 03:09:49,14.91722222,15.03,26.79,98.31,99.95,100
2025-03-13T03:09:59.529,2025-03-13 03:09:59,14.92,15.03,26.79,98.41,100.04,100
2025-03-13T03:10:09.536,2025-03-13 03:10:09,14.92277778,15.03,26.79,98.27,99.88,100
2025-03-13T03:10:19.525,2025-03-13 03:10:19,14.92555556,15.03,26.79,98.33,99.96,100
2025-03-13T03:10:29.530,2025-03-13 03:10:29,14.92833333,15.03,26.79,98.45,100.09,100
2025-03-13T03:10:39.558,2025-03-13 03:10:39,14.93111111,15.03,26.79,98.42,100.07,100
2025-03-13T03:10:49.557,2025-03-13 03:10:49,14.93388889,15.03,26.79,98.44,100.08,100
2025-03-13T03:10:59.565,2025-03-13 03:10:59,14.93666667,15.03,26.79,98.46,100.12,100
2025-03-13T03:11:09.568,2025-03-13 03:11:09,14.93944444,15.03,26.79,98.31,99.95,100
2025-03-13T03:11:19.574,2025-03-13 03:11:19,14.94222222,15.03,26.79,98.42,100.08,100
2025-03-13T03:11:29.580,2025-03-13 03:11:29,14.945,15.03,26.79,98.58,100.22,100
2025-03-13T03:11:39.601,2025-03-13 03:11:39,14.94777778,15.03,26.79,98.34,99.98,100
2025-03-13T03:11:49.623,2025-03-13 03:11:49,14.95055556,15.03,26.79,98.25,99.89,100
2025-03-13T03:11:59.613,2025-03-13 03:11:59,14.95333333,15.03,26.79,98.37,100.02,100
2025-03-13T03:12:09.618,2025-03-13 03:12:09,14.95611111,15.03,26.79,98.3,99.95,100
2025-03-13T03:12:19.624,2025-03-13 03:12:19,14.95888889,15.03,26.79,98.44,100.09,100
2025-03-13T03:12:29.645,2025-03-13 03:12:29,14.96166667,15.03,26.79,98.3,99.95,100
2025-03-13T03:12:39.666,2025-03-13 03:12:39,14.96444444,15.03,26.79,98.57,100.19,100
2025-03-13T03:12:49.672,2025-03-13 03:12:49,14.96722222,15.03,26.79,98.43,100.09,100
2025-03-13T03:12:59.645,2025-03-13 03:12:59,14.97,15.03,26.8,98.4,100.04,100
2025-03-13T03:13:09.651,2025-03-13 03:13:09,14.97277778,15.03,26.8,98.3,99.91,100
2025-03-13T03:13:19.656,2025-03-13 03:13:19,14.97555556,15.03,26.8,98.59,100.22,100
2025-03-13T03:13:29.678,2025-03-13 03:13:29,14.97833333,15.03,26.8,98.41,100.06,100
2025-03-13T03:13:39.668,2025-03-13 03:13:39,14.98111111,15.03,26.8,98.41,100.04,100
2025-03-13T03:13:49.690,2025-03-13 03:13:49,14.98388889,15.03,26.8,98.16,99.8,100
2025-03-13T03:13:59.695,2025-03-13 03:13:59,14.98666667,15.03,26.8,98.43,100.06,100
2025-03-13T03:14:09.685,2025-03-13 03:14:09,14.98944444,15.03,26.79,98.43,100.06,100
2025-03-13T03:14:19.690,2025-03-13 03:14:19,14.99222222,15.03,26.79,98.27,99.92,100
2025-03-13T03:14:29.712,2025-03-13 03:14:29,14.995,15.03,26.79,98.38,100.03,100
2025-03-13T03:14:39.734,2025-03-13 03:14:39,14.99777778,15.03,26.79,98.56,100.2,100
2025-03-13T03:14:49.739,2025-03-13 03:14:49,15.00055556,15.03,26.79,98.28,99.89,100
2025-03-13T03:14:59.744,2025-03-13 03:14:59,15.00333333,15.03,26.8,98.33,99.94,100
2025-03-13T03:15:09.734,2025-03-13 03:15:09,15.00611111,15.03,26.8,98.44,100.08,100
2025-03-13T03:15:19.755,2025-03-13 03:15:19,15.00888889,15.03,26.8,98.32,99.97,100
2025-03-13T03:15:29.762,2025-03-13 03:15:29,15.01166667,15.03,26.79,98.36,99.99,100
2025-03-13T03:15:39.766,2025-03-13 03:15:39,15.01444444,15.03,26.79,98.38,100.02,100
2025-03-13T03:15:49.772,2025-03-13 03:15:49,15.01722222,15.03,26.79,98.2,99.85,100
2025-03-13T03:15:59.825,2025-03-13 03:15:59,15.02,15.03,26.79,98.53,100.16,100
2025-03-13T03:16:09.815,2025-03-13 03:16:09,15.02277778,15.03,26.79,98.16,99.81,100
2025-03-13T03:16:19.820,2025-03-13 03:16:19,15.02555556,15.03,26.79,98.44,100.07,100
2025-03-13T03:16:29.826,2025-03-13 03:16:29,15.02833333,15.03,26.8,98.41,100.06,100
2025-03-13T03:16:39.831,2025-03-13 03:16:39,15.03111111,15.03,26.8,98.11,99.74,100
2025-03-13T03:16:49.853,2025-03-13 03:16:49,15.03388889,15.03,26.8,98.24,99.88,100
2025-03-13T03:16:59.859,2025-03-13 03:16:59,15.03666667,15.03,26.8,98.37,100.02,100
2025-03-13T03:17:09.864,2025-03-13 03:17:09,15.03944444,15.03,26.8,98.24,99.89,100
2025-03-13T03:17:19.870,2025-03-13 03:17:19,15.04222222,15.03,26.8,98.25,99.89,100
2025-03-13T03:17:29.875,2025-03-13 03:17:29,15.045,15.03,26.8,98.4,100.05,100
2025-03-13T03:17:39.880,2025-03-13 03:17:39,15.04777778,15.03,26.8,98.45,100.1,100
2025-03-13T03:17:49.886,2025-03-13 03:17:49,15.05055556,15.03,26.8,98.41,100.06,100
2025-03-13T03:17:59.891,2025-03-13 03:17:59,15.05333333,15.03,26.8,98.43,100.08,100
2025-03-13T03:18:09.897,2025-03-13 03:18:09,15.05611111,15.03,26.8,98.18,99.82,100
2025-03-13T03:18:19.902,2025-03-13 03:18:19,15.05888889,15.03,26.8,98.38,100.01,100
2025-03-13T03:18:29.907,2025-03-13 03:18:29,15.06166667,15.03,26.8,98.47,100.12,100
2025-03-13T03:18:39.913,2025-03-13 03:18:39,15.06444444,15.03,26.8,98.38,100.03,100
2025-03-13T03:18:49.919,2025-03-13 03:18:49,15.06722222,15.03,26.8,98.27,99.9,100
2025-03-13T03:18:59.940,2025-03-13 03:18:59,15.07,15.03,26.8,98.36,99.99,100
2025-03-13T03:19:09.930,2025-03-13 03:19:09,15.07277778,15.03,26.8,98.39,100.04,100
2025-03-13T03:19:19.951,2025-03-13 03:19:19,15.07555556,15.03,26.8,98.01,99.64,100
2025-03-13T03:19:29.957,2025-03-13 03:19:29,15.07833333,15.03,26.8,98.4,100.03,100
2025-03-13T03:19:39.962,2025-03-13 03:19:39,15.08111111,15.03,26.8,98.24,99.88,100
2025-03-13T03:19:49.984,2025-03-13 03:19:49,15.08388889,15.03,26.8,98.32,99.96,100
2025-03-13T03:19:59.989,2025-03-13 03:19:59,15.08666667,15.03,26.8,98.11,99.74,100
2025-03-13T03:20:09.995,2025-03-13 03:20:09,15.08944444,15.03,26.8,98.1,99.74,100
2025-03-13T03:20:20.000,2025-03-13 03:20:20,15.0925,15.03,26.8,98.33,99.96,100
2025-03-13T03:20:30.006,2025-03-13 03:20:30,15.09527778,15.03,26.8,98.5,100.11,100
2025-03-13T03:20:40.011,2025-03-13 03:20:40,15.09805556,15.03,26.8,98.39,100.02,100
2025-03-13T03:20:50.001,2025-03-13 03:20:50,15.10083333,15.03,26.8,98.17,99.8,100
2025-03-13T03:21:00.024,2025-03-13 03:21:00,15.10361111,15.03,26.8,98.13,99.74,100
2025-03-13T03:21:10.028,2025-03-13 03:21:10,15.10638889,15.03,26.8,98.1,99.73,100
2025-03-13T03:21:20.033,2025-03-13 03:21:20,15.10916667,15.03,26.8,98.29,99.92,100
2025-03-13T03:21:30.039,2025-03-13 03:21:30,15.11194444,15.03,26.79,98.21,99.82,100
2025-03-13T03:21:40.061,2025-03-13 03:21:40,15.11472222,15.03,26.79,98.33,99.97,100
2025-03-13T03:21:50.050,2025-03-13 03:21:50,15.1175,15.03,26.79,98.25,99.9,100
2025-03-13T03:22:00.071,2025-03-13 03:22:00,15.12027778,15.03,26.79,98.41,100.06,100
2025-03-13T03:22:10.077,2025-03-13 03:22:10,15.12305556,15.03,26.79,98.44,100.08,100
2025-03-13T03:22:20.082,2025-03-13 03:22:20,15.12583333,15.03,26.79,98.27,99.89,100
2025-03-13T03:22:30.088,2025-03-13 03:22:30,15.12861111,15.03,26.79,98.43,100.04,100
2025-03-13T03:22:40.093,2025-03-13 03:22:40,15.13138889,15.03,26.79,98.31,99.96,100
2025-03-13T03:22:50.101,2025-03-13 03:22:50,15.13416667,15.03,26.79,98.46,100.09,100
2025-03-13T03:23:00.104,2025-03-13 03:23:00,15.13694444,15.03,26.79,98.34,99.95,100
2025-03-13T03:23:10.126,2025-03-13 03:23:10,15.13972222,15.03,26.79,98.44,100.06,100
2025-03-13T03:23:20.131,2025-03-13 03:23:20,15.1425,15.03,26.79,98.46,100.07,100
2025-03-13T03:23:30.137,2025-03-13 03:23:30,15.14527778,15.03,26.79,98.42,100.05,100
2025-03-13T03:23:40.142,2025-03-13 03:23:40,15.14805556,15.03,26.78,98.32,99.95,100
2025-03-13T03:23:50.148,2025-03-13 03:23:50,15.15083333,15.03,26.78,98.22,99.87,100
2025-03-13T03:24:00.153,2025-03-13 03:24:00,15.15361111,15.03,26.78,98.57,100.18,100
2025-03-13T03:24:10.159,2025-03-13 03:24:10,15.15638889,15.02,26.78,98.66,100.25,100
2025-03-13T03:24:20.164,2025-03-13 03:24:20,15.15916667,15.02,26.78,98.41,100.03,100
2025-03-13T03:24:30.170,2025-03-13 03:24:30,15.16194444,15.02,26.78,98.45,100.05,100
2025-03-13T03:24:40.191,2025-03-13 03:24:40,15.16472222,15.02,26.79,98.15,99.73,100
2025-03-13T03:24:50.181,2025-03-13 03:24:50,15.1675,15.02,26.79,98.36,99.97,100
2025-03-13T03:25:00.202,2025-03-13 03:25:00,15.17027778,15.02,26.79,98.5,100.09,100
2025-03-13T03:25:10.207,2025-03-13 03:25:10,15.17305556,15.02,26.78,98.62,100.22,100
2025-03-13T03:25:20.213,2025-03-13 03:25:20,15.17583333,15.02,26.78,98.52,100.09,100
2025-03-13T03:25:30.219,2025-03-13 03:25:30,15.17861111,15.02,26.78,98.48,100.09,100
2025-03-13T03:25:40.242,2025-03-13 03:25:40,15.18138889,15.02,26.78,98.3,99.88,100
2025-03-13T03:25:50.246,2025-03-13 03:25:50,15.18416667,15.02,26.78,98.26,99.83,100
2025-03-13T03:26:00.252,2025-03-13 03:26:00,15.18694444,15.02,26.78,98.15,99.74,100
2025-03-13T03:26:10.258,2025-03-13 03:26:10,15.18972222,15.02,26.78,98.35,99.96,100
2025-03-13T03:26:20.263,2025-03-13 03:26:20,15.1925,15.02,26.78,98.25,99.84,100
2025-03-13T03:26:30.271,2025-03-13 03:26:30,15.19527778,15.02,26.78,98.17,99.74,100
2025-03-13T03:26:40.290,2025-03-13 03:26:40,15.19805556,15.02,26.78,98.48,100.05,100
2025-03-13T03:26:50.296,2025-03-13 03:26:50,15.20083333,15.02,26.78,98.4,99.97,100
2025-03-13T03:27:00.303,2025-03-13 03:27:00,15.20361111,15.02,26.78,98.48,100.05,100
2025-03-13T03:27:10.307,2025-03-13 03:27:10,15.20638889,15.02,26.78,98.25,99.82,100
2025-03-13T03:27:20.328,2025-03-13 03:27:20,15.20916667,15.02,26.78,98.46,100.03,100
2025-03-13T03:27:30.334,2025-03-13 03:27:30,15.21194444,15.02,26.78,98.28,99.85,100
2025-03-13T03:27:40.339,2025-03-13 03:27:40,15.21472222,15.02,26.78,98.36,99.93,100
2025-03-13T03:27:50.361,2025-03-13 03:27:50,15.2175,15.02,26.78,98.48,100.05,100
2025-03-13T03:28:00.356,2025-03-13 03:28:00,15.22027778,15.02,26.78,98.47,100.05,100
2025-03-13T03:28:10.388,2025-03-13 03:28:10,15.22305556,15.02,26.78,98.52,100.09,100
2025-03-13T03:28:20.362,2025-03-13 03:28:20,15.22583333,15.02,26.78,98.5,100.05,100
2025-03-13T03:28:30.367,2025-03-13 03:28:30,15.22861111,15.02,26.78,98.35,99.92,100
2025-03-13T03:28:40.373,2025-03-13 03:28:40,15.23138889,15.02,26.78,98.38,99.94,100
2025-03-13T03:28:50.379,2025-03-13 03:28:50,15.23416667,15.02,26.78,98.45,100.03,100
2025-03-13T03:29:00.385,2025-03-13 03:29:00,15.23694444,15.02,26.78,98.13,99.7,100
2025-03-13T03:29:10.391,2025-03-13 03:29:10,15.23972222,15.02,26.78,98.48,100.05,100
2025-03-13T03:29:20.412,2025-03-13 03:29:20,15.2425,15.02,26.78,98.5,100.07,100
2025-03-13T03:29:30.434,2025-03-13 03:29:30,15.24527778,15.02,26.78,98.51,100.08,100
2025-03-13T03:29:40.455,2025-03-13 03:29:40,15.24805556,15.02,26.78,98.46,100.03,100
2025-03-13T03:29:50.429,2025-03-13 03:29:50,15.25083333,15.02,26.78,98.17,99.74,100
2025-03-13T03:30:00.451,2025-03-13 03:30:00,15.25361111,15.02,26.78,98.37,99.94,100
2025-03-13T03:30:10.456,2025-03-13 03:30:10,15.25638889,15.02,26.78,98.5,100.08,100
2025-03-13T03:30:20.470,2025-03-13 03:30:20,15.25916667,15.02,26.78,98.61,100.2,100
2025-03-13T03:30:30.468,2025-03-13 03:30:30,15.26194444,15.02,26.78,98.44,100.01,100
2025-03-13T03:30:40.473,2025-03-13 03:30:40,15.26472222,15.02,26.78,98.19,99.78,100
2025-03-13T03:30:50.494,2025-03-13 03:30:50,15.2675,15.02,26.78,98.26,99.87,100
2025-03-13T03:31:00.500,2025-03-13 03:31:00,15.27027778,15.02,26.78,98.64,100.26,100
2025-03-13T03:31:10.505,2025-03-13 03:31:10,15.27305556,15.02,26.78,98.34,99.96,100
2025-03-13T03:31:20.511,2025-03-13 03:31:20,15.27583333,15.03,26.78,98.39,100.01,100
2025-03-13T03:31:30.501,2025-03-13 03:31:30,15.27861111,15.02,26.78,98.45,100.06,100
2025-03-13T03:31:40.506,2025-03-13 03:31:40,15.28138889,15.03,26.78,98.35,99.98,100
2025-03-13T03:31:50.511,2025-03-13 03:31:50,15.28416667,15.02,26.78,98.28,99.89,100
2025-03-13T03:32:00.518,2025-03-13 03:32:00,15.28694444,15.03,26.78,98.43,100.05,100
2025-03-13T03:32:10.523,2025-03-13 03:32:10,15.28972222,15.02,26.78,98.46,100.08,100
2025-03-13T03:32:20.534,2025-03-13 03:32:20,15.2925,15.02,26.78,98.33,99.94,100
2025-03-13T03:32:30.550,2025-03-13 03:32:30,15.29527778,15.02,26.78,98.27,99.88,100
2025-03-13T03:32:40.555,2025-03-13 03:32:40,15.29805556,15.02,26.78,98.34,99.96,100
2025-03-13T03:32:50.560,2025-03-13 03:32:50,15.30083333,15.03,26.78,98.42,100.03,100
2025-03-13T03:33:00.567,2025-03-13 03:33:00,15.30361111,15.02,26.78,98.58,100.2,100
2025-03-13T03:33:10.572,2025-03-13 03:33:10,15.30638889,15.03,26.78,98.46,100.07,100
2025-03-13T03:33:20.577,2025-03-13 03:33:20,15.30916667,15.03,26.78,98.3,99.91,100
2025-03-13T03:33:30.583,2025-03-13 03:33:30,15.31194444,15.02,26.78,98.35,99.97,100
2025-03-13T03:33:40.591,2025-03-13 03:33:40,15.31472222,15.02,26.78,98.4,100.01,100
2025-03-13T03:33:50.610,2025-03-13 03:33:50,15.3175,15.02,26.78,98.34,99.95,100
2025-03-13T03:34:00.599,2025-03-13 03:34:00,15.32027778,15.02,26.78,98.45,100.06,100
2025-03-13T03:34:10.607,2025-03-13 03:34:10,15.32305556,15.02,26.78,98.42,100.03,100
2025-03-13T03:34:20.612,2025-03-13 03:34:20,15.32583333,15.02,26.78,98.47,100.08,100
2025-03-13T03:34:30.616,2025-03-13 03:34:30,15.32861111,15.02,26.77,98.46,100.08,100
2025-03-13T03:34:40.624,2025-03-13 03:34:40,15.33138889,15.02,26.78,98.25,99.85,100
2025-03-13T03:34:50.631,2025-03-13 03:34:50,15.33416667,15.02,26.78,98.37,99.94,100
2025-03-13T03:35:00.632,2025-03-13 03:35:00,15.33694444,15.02,26.77,98.36,99.94,100
2025-03-13T03:35:10.638,2025-03-13 03:35:10,15.33972222,15.02,26.77,98.49,100.08,100
2025-03-13T03:35:20.660,2025-03-13 03:35:20,15.3425,15.02,26.77,98.44,100.05,100
2025-03-13T03:35:30.649,2025-03-13 03:35:30,15.34527778,15.02,26.77,98.43,100.04,100
2025-03-13T03:35:40.656,2025-03-13 03:35:40,15.34805556,15.02,26.78,98.24,99.85,100
2025-03-13T03:35:50.660,2025-03-13 03:35:50,15.35083333,15.02,26.78,98.62,100.24,100
2025-03-13T03:36:00.666,2025-03-13 03:36:00,15.35361111,15.02,26.78,98.44,100.04,100
2025-03-13T03:36:10.687,2025-03-13 03:36:10,15.35638889,15.02,26.78,98.35,99.94,100
2025-03-13T03:36:20.693,2025-03-13 03:36:20,15.35916667,15.02,26.78,98.6,100.2,100
2025-03-13T03:36:30.699,2025-03-13 03:36:30,15.36194444,15.02,26.78,98.33,99.94,100
2025-03-13T03:36:40.744,2025-03-13 03:36:40,15.36472222,15.02,26.78,98.16,99.77,100
2025-03-13T03:36:50.726,2025-03-13 03:36:50,15.3675,15.02,26.78,98.63,100.23,100
2025-03-13T03:37:00.731,2025-03-13 03:37:00,15.37027778,15.02,26.78,98.15,99.76,100
2025-03-13T03:37:10.736,2025-03-13 03:37:10,15.37305556,15.02,26.78,98.32,99.94,100
2025-03-13T03:37:20.726,2025-03-13 03:37:20,15.37583333,15.02,26.78,98.4,100.02,100
2025-03-13T03:37:30.732,2025-03-13 03:37:30,15.37861111,15.02,26.78,98.4,100,100
2025-03-13T03:37:40.738,2025-03-13 03:37:40,15.38138889,15.02,26.78,98.34,99.95,100
2025-03-13T03:37:50.743,2025-03-13 03:37:50,15.38416667,15.02,26.78,98.46,100.06,100
2025-03-13T03:38:00.749,2025-03-13 03:38:00,15.38694444,15.02,26.78,98.33,99.95,100
2025-03-13T03:38:10.770,2025-03-13 03:38:10,15.38972222,15.02,26.78,98.41,100.02,100
2025-03-13T03:38:20.775,2025-03-13 03:38:20,15.3925,15.02,26.78,98.31,99.91,100
2025-03-13T03:38:30.764,2025-03-13 03:38:30,15.39527778,15.02,26.78,98.44,100.03,100
2025-03-13T03:38:40.786,2025-03-13 03:38:40,15.39805556,15.02,26.78,98.45,100.04,100
2025-03-13T03:38:50.807,2025-03-13 03:38:50,15.40083333,15.02,26.78,98.61,100.2,100
2025-03-13T03:39:00.813,2025-03-13 03:39:00,15.40361111,15.02,26.78,98.36,99.97,100
2025-03-13T03:39:10.819,2025-03-13 03:39:10,15.40638889,15.02,26.77,98.44,100.06,100
2025-03-13T03:39:20.824,2025-03-13 03:39:20,15.40916667,15.02,26.77,98.27,99.88,100
2025-03-13T03:39:30.830,2025-03-13 03:39:30,15.41194444,15.02,26.77,98.42,100.03,100
2025-03-13T03:39:40.835,2025-03-13 03:39:40,15.41472222,15.02,26.77,98.37,99.98,100
2025-03-13T03:39:50.857,2025-03-13 03:39:50,15.4175,15.02,26.77,98.43,100.04,100
2025-03-13T03:40:00.862,2025-03-13 03:40:00,15.42027778,15.02,26.78,98.3,99.91,100
2025-03-13T03:40:10.884,2025-03-13 03:40:10,15.42305556,15.02,26.78,98.38,99.98,100
2025-03-13T03:40:20.889,2025-03-13 03:40:20,15.42583333,15.02,26.78,98.17,99.79,100
2025-03-13T03:40:30.894,2025-03-13 03:40:30,15.42861111,15.02,26.78,98.47,100.09,100
2025-03-13T03:40:40.900,2025-03-13 03:40:40,15.43138889,15.02,26.78,98.43,100.04,100
2025-03-13T03:40:50.921,2025-03-13 03:40:50,15.43416667,15.02,26.78,98.45,100.06,100
2025-03-13T03:41:00.942,2025-03-13 03:41:00,15.43694444,15.02,26.78,98.47,100.08,100
2025-03-13T03:41:10.932,2025-03-13 03:41:10,15.43972222,15.02,26.78,98.44,100.02,100
2025-03-13T03:41:20.937,2025-03-13 03:41:20,15.4425,15.02,26.79,98.47,100.09,100
2025-03-13T03:41:30.943,2025-03-13 03:41:30,15.44527778,15.02,26.79,98.46,100.07,100
2025-03-13T03:41:40.949,2025-03-13 03:41:40,15.44805556,15.02,26.79,98.39,100,100
2025-03-13T03:41:50.978,2025-03-13 03:41:50,15.45083333,15.02,26.79,98.41,100.02,100
2025-03-13T03:42:00.976,2025-03-13 03:42:00,15.45361111,15.02,26.79,98.41,100.01,100
2025-03-13T03:42:10.982,2025-03-13 03:42:10,15.45638889,15.02,26.79,98.4,99.99,100
2025-03-13T03:42:21.003,2025-03-13 03:42:21,15.45944444,15.02,26.79,98.64,100.21,100
2025-03-13T03:42:31.008,2025-03-13 03:42:31,15.46222222,15.02,26.79,98.27,99.86,100
2025-03-13T03:42:41.014,2025-03-13 03:42:41,15.465,15.02,26.79,98.44,100.01,100
2025-03-13T03:42:51.022,2025-03-13 03:42:51,15.46777778,15.02,26.79,98.26,99.86,100
2025-03-13T03:43:01.025,2025-03-13 03:43:01,15.47055556,15.02,26.79,98.48,100.07,100
2025-03-13T03:43:11.047,2025-03-13 03:43:11,15.47333333,15.02,26.79,98.19,99.79,100
2025-03-13T03:43:21.021,2025-03-13 03:43:21,15.47611111,15.02,26.79,98.16,99.76,100
2025-03-13T03:43:31.025,2025-03-13 03:43:31,15.47888889,15.02,26.79,98.17,99.75,100
2025-03-13T03:43:41.031,2025-03-13 03:43:41,15.48166667,15.02,26.79,98.42,100.03,100
2025-03-13T03:43:51.036,2025-03-13 03:43:51,15.48444444,15.02,26.79,98.43,100.03,100
2025-03-13T03:44:01.042,2025-03-13 03:44:01,15.48722222,15.02,26.79,98.47,100.06,100
2025-03-13T03:44:11.063,2025-03-13 03:44:11,15.49,15.02,26.79,98.46,100.05,100
2025-03-13T03:44:21.069,2025-03-13 03:44:21,15.49277778,15.02,26.79,98.25,99.84,100
2025-03-13T03:44:31.059,2025-03-13 03:44:31,15.49555556,15.02,26.79,98.43,100,100
2025-03-13T03:44:41.064,2025-03-13 03:44:41,15.49833333,15.02,26.79,98.48,100.05,100
2025-03-13T03:44:51.071,2025-03-13 03:44:51,15.50111111,15.02,26.79,98.51,100.08,100
2025-03-13T03:45:01.075,2025-03-13 03:45:01,15.50388889,15.02,26.79,98.63,100.2,100
2025-03-13T03:45:11.096,2025-03-13 03:45:11,15.50666667,15.02,26.79,98.44,100.03,100
2025-03-13T03:45:21.102,2025-03-13 03:45:21,15.50944444,15.02,26.79,98.67,100.25,100
2025-03-13T03:45:31.107,2025-03-13 03:45:31,15.51222222,15.02,26.79,98.49,100.06,100
2025-03-13T03:45:41.113,2025-03-13 03:45:41,15.515,15.02,26.79,98.37,99.95,100
2025-03-13T03:45:51.118,2025-03-13 03:45:51,15.51777778,15.02,26.79,98.41,99.99,100
2025-03-13T03:46:01.124,2025-03-13 03:46:01,15.52055556,15.02,26.79,98.28,99.84,100
